Borehole ID,Document ID,Sub Borehole Layer,Latitude,Longitude,Top Depth,Bottom Depth,Description,USCS,Lithology,Distance_km,Color,Elevation,md
158,779,1,47.53313222,-122.3890874,0.0,7.5,"Loose, brown, slightly silty to silty sand with scattered gravel.",,Fill,14.403398608838271,blue,101,0.0
158,779,2,47.53313222,-122.3890874,7.5,13.0,"Loose to very dense, brown, clean to silty sand with scattered gravel.",,Sand,14.403398608838271,blue,101,7.5
158,779,3,47.53313222,-122.3890874,13.0,14.10000038,"Very dense, brown, silty, gravelly sand.",,Gravelly sand,14.403398608838271,blue,101,13.0
159,780,1,47.51974943,-122.3893307,0.0,2.599999905,"Brown, silty fine sand with some debris and silt chunks, concrete pieces and old metal pipe, moist, loose to very loose.",SM-ML,Fill,15.204693106055135,blue,41,0.0
159,780,2,47.51974943,-122.3893307,2.599999905,3.700000048,"Dark brown topsoil mixed with fill, moist, very loose",Not applicable,Topsoil / vegetation,15.204693106055135,blue,41,2.599999905
159,780,3,47.51974943,-122.3893307,3.700000048,7.5,"Tan, mottled, silty clay, blocky with stains, moist, medium stiff.",CL-ML,Silty clay,15.204693106055135,blue,41,3.700000048
159,780,4,47.51974943,-122.3893307,7.5,11.60000038,"Tan, fine sandy silt becomes silty and then clean, fine sand, moist becomes wet, medium dense becomes dense at lower depths.",SM-SP,Sandy silt,15.204693106055135,blue,41,7.5
160,780,1,47.51976282,-122.3891814,0.0,3.200000048,"Brown, silty fine sand and fine sandy silt with debris, brick pieces and large concrete chunks, mixed with dark brown topsoil-like material, moist, very loose.",SM,Fill,15.19456331855043,blue,45,0.0
160,780,2,47.51976282,-122.3891814,3.200000048,7.0,"Tan, mottled, silty clay, blocky with stains, moist, medium stiff.",ML-CL,Silty clay,15.19456331855043,blue,45,3.200000048
160,780,3,47.51976282,-122.3891814,7.0,11.19999981,"Tan becomes tan-gray, slightly silty becomes clean, fine to medium sand, moist, medium dense becomes dense at lower depths.",SM-SW,Sand,15.19456331855043,blue,45,7.0
161,780,1,47.51966181,-122.3891535,0.0,1.5,"dark brown topsoil and silty topsoil, moist, very loose",Not applicable,Topsoil / vegetation,15.19915784594547,blue,45,0.0
161,780,2,47.51966181,-122.3891535,1.5,3.799999952,"Tan-gray, mottled, fine sand and clayey silt with stains, moist, loose.",ML-SM,Sandy silt,15.19915784594547,blue,45,1.5
161,780,3,47.51966181,-122.3891535,3.799999952,6.800000191,"Tan, mottled, clayey silt, moist, blocky, medium stiff.",ML,Clayey silt,15.19915784594547,blue,45,3.799999952
161,780,4,47.51966181,-122.3891535,6.800000191,9.100000381,"Tan, mottled, silty clay to clay, moist, blocky, medium stiff.",ML-CL,Silty clay,15.19915784594547,blue,45,6.800000191
161,780,5,47.51966181,-122.3891535,9.100000381,11.0,"Tan-gray, laminated, silty clay, damp to moist, hard.",CL,Silty clay,15.19915784594547,blue,45,9.100000381
162,780,1,47.51974495,-122.3890998,0.0,2.799999952,"Dark brown, silty sand with large concrete chunks building rubble, moist, loose.",SM,Fill,15.19060593021588,blue,45,0.0
162,780,2,47.51974495,-122.3890998,2.799999952,4.0,"Tan-gray, silty, fine sand, moist, loose to medium dense.",SM,Silty sand,15.19060593021588,blue,45,2.799999952
162,780,3,47.51974495,-122.3890998,4.0,7.900000095,"Tan, mottled, silty clay, blocky with stains, moist, medium stiff.",ML,Silty clay,15.19060593021588,blue,45,4.0
162,780,4,47.51974495,-122.3890998,7.900000095,11.0,"Tan, clay, laminated, very stiff becomes hard.",CL,Clay,15.19060593021588,blue,45,7.900000095
162,780,5,47.51974495,-122.3890998,11.0,14.5,"Blue-gray, laminated, silty clay to clayey silt, slickenslide, damp, very hard.",ML,Silty clay,15.19060593021588,blue,45,11.0
163,787,1,47.5723311,-122.3907383,0.0,9.0,"Medium dense, gray, fine sand.",,Fill,12.958588146502647,blue,103,0.0
163,787,2,47.5723311,-122.3907383,9.0,23.0,"Dense, gray, fine sand.",,Sand,12.958588146502647,blue,103,9.0
163,787,3,47.5723311,-122.3907383,23.0,36.0,"Very dense, gray, fine to medium sand.",,Sand,12.958588146502647,blue,103,23.0
164,787,1,47.57249266,-122.3907522,0.0,12.0,"Medium dense, gray, fine sand.",,Fill,12.955858165383248,blue,102,0.0
164,787,2,47.57249266,-122.3907522,12.0,36.0,"Dense to very dense, gray, fine to medium sand, with occasional gravel seams.",,Sand,12.955858165383248,blue,102,12.0
165,787,1,47.57230661,-122.390389,0.0,7.0,"Medium dense to loose, brown, fine to medium sand.",,Fill,12.933463776362922,blue,109,0.0
165,787,2,47.57230661,-122.390389,7.0,14.0,"Medium dense to very dense, gray, fine to medium sand with scattered gravel.",,Sand,12.933463776362922,blue,109,7.0
166,787,1,47.57250934,-122.3904002,0.0,8.5,"Loose, fine to medium sand with scattered gravel.",,Fill,12.929568729816143,blue,108,0.0
166,787,2,47.57250934,-122.3904002,8.5,14.0,"Dense to very dense, gray, fine to medium sand with scattered gravel.",,Sand,12.929568729816143,blue,108,8.5
167,787,1,47.57239902,-122.3907772,0.0,1.0,"Loose, brown fine to medium sand.",,Fill,12.95986971801742,blue,102,0.0
167,787,2,47.57239902,-122.3907772,1.0,9.0,"Dense, brown to gray, fine to medium sand.",,Sand,12.95986971801742,blue,102,1.0
168,791,1,47.50894602,-122.3903045,0.0,0.5,Topsoil,Not applicable,Topsoil / vegetation,15.970038283010682,blue,60,0.0
168,791,2,47.50894602,-122.3903045,0.5,2.0,Sandy gravel with cobbles.,,Sandy gravel,15.970038283010682,blue,60,0.5
169,791,1,47.5089454,-122.390005,0.0,1.0,Topsoil,Not applicable,Topsoil / vegetation,15.952231948552155,blue,65,0.0
169,791,2,47.5089454,-122.390005,1.0,3.0,Gravelly sand.,,Gravelly sand,15.952231948552155,blue,65,1.0
170,791,1,47.50894724,-122.3898917,0.0,0.5,Topsoil,Not applicable,Topsoil / vegetation,15.945357765153734,blue,65,0.0
170,791,2,47.50894724,-122.3898917,0.5,1.5,Gravelly sand.,,Gravelly sand,15.945357765153734,blue,65,0.5
171,792,1,47.51001061,-122.3909411,0.0,10.0,"Loose, fine to medium grained sand with gravel.",,Fill,15.93610269115042,blue,50,0.0
171,792,2,47.51001061,-122.3909411,10.0,15.0,Silt and clay with joints and slickensides.,,Silty clay,15.93610269115042,blue,50,10.0
171,792,3,47.51001061,-122.3909411,15.0,29.0,Hard silt and clay massive with intercalated beds of water-bearing sand.,,Silty clay,15.93610269115042,blue,50,15.0
172,793,1,47.50967934,-122.3907392,0.0,4.0,"Stiff to very stiff, gray-brown, moist, fine gravelly, sandy silt and clayey silt.",,Sandy silt,15.946332851070505,blue,45,0.0
172,793,2,47.50967934,-122.3907392,4.0,6.0,"Hard, gray-brown, moist, laminated silty clay, with scattered fine gravel.",,Silty clay,15.946332851070505,blue,45,4.0
173,793,1,47.50966882,-122.3908805,0.0,2.0,"Medium dense, gray-brown, moist, silty fine sand, with scattered gravel and fine roots.",,Silty sand,15.955501649171326,blue,45,0.0
173,793,2,47.50966882,-122.3908805,2.0,6.5,"Very dense, brown, moist, gravelly, silty fine sand.",,Silty sand,15.955501649171326,blue,45,2.0
174,793,1,47.50957295,-122.391043,0.0,2.400000095,"Very dense, brown, moist, fine gravelly, silty fine sand.",,Silty sand,15.971699484071564,blue,29,0.0
175,793,1,47.50960855,-122.3907084,0.0,7.0,"Stiff to very stiff, brown, moist, clayey silt and silty clay, with fine organics.",,Clayey silt,15.949269620754558,blue,45,0.0
175,793,2,47.50960855,-122.3907084,7.0,10.5,"Hard, gray, moist, laminated and massive clay, with scattered fine sand lenses.",,Clay,15.949269620754558,blue,45,7.0
176,793,1,47.50952274,-122.3912638,0.0,2.5,"Very dense, brown, dry, gravelly, silty fine sand.",,Silty sand,15.988307690331958,blue,21,0.0
177,794,1,47.50910636,-122.3902252,0.0,1.0,Sandy topsoil,Not applicable,Topsoil / vegetation,15.954416080552203,blue,57,0.0
177,794,2,47.50910636,-122.3902252,1.0,2.0,Fine to medium sandy gravel.,,Sandy gravel,15.954416080552203,blue,57,1.0
177,794,3,47.50910636,-122.3902252,2.0,3.5,Gravelly fine to medium sand.,,Gravelly sand,15.954416080552203,blue,57,2.0
178,794,1,47.50910905,-122.3900593,0.0,1.0,Sandy topsoil,Not applicable,Topsoil / vegetation,15.944340124553268,blue,66,0.0
178,794,2,47.50910905,-122.3900593,1.0,3.0,Fine gravelly sand.,,Gravelly sand,15.944340124553268,blue,66,1.0
179,794,1,47.50911069,-122.3899582,0.0,1.0,Sandy topsoil,Not applicable,Topsoil / vegetation,15.938201433209622,blue,66,0.0
179,794,2,47.50911069,-122.3899582,1.0,2.5,Silty very fine sand to sandy silt.,,Silty sand,15.938201433209622,blue,66,1.0
180,795,1,47.50881194,-122.3907935,0.0,45.0,"Sandy, clayey silt, gray, wet, medium dense, contains very fine sand.",,Clayey silt,16.008306584658897,blue,48,0.0
180,795,2,47.50881194,-122.3907935,45.0,51.5,Gravelly sand.,,Gravelly sand,16.008306584658897,blue,48,45.0
181,704,1,47.52799327,-122.3897761,0.0,1.799999952,"Medium brown silt, soft.",,Silt,14.736751074076484,blue,64,0.0
181,704,2,47.52799327,-122.3897761,1.799999952,7.5,"Brown silt with clay, medium to stiff.",,Silt,14.736751074076484,blue,64,1.799999952
182,704,1,47.52792318,-122.3898708,0.0,3.400000095,"Dark brown, slightly organic silt with traces of construction rubble, soft.",,Fill,14.746890681764922,blue,59,0.0
182,704,2,47.52792318,-122.3898708,3.400000095,4.099999905,"Dark brown organic topsoil, soft",Not applicable,Topsoil / vegetation,14.746890681764922,blue,59,3.400000095
182,704,3,47.52792318,-122.3898708,4.099999905,4.800000191,"Brown silt with clay, medium stiff to stiff.",,Silt,14.746890681764922,blue,59,4.099999905
183,803,1,47.51692602,-122.3924771,0.0,1.0,"Dark brown, sandy, organic-rich topsoil, moist, loose to medium-dense",OL,Topsoil / vegetation,15.577804707996496,blue,47,0.0
183,803,2,47.51692602,-122.3924771,1.0,2.5,"Red-brown, gravelly, silty sand, very moist to wet, medium-dense.",SM,Silty sand,15.577804707996496,blue,47,1.0
183,803,3,47.51692602,-122.3924771,2.5,10.0,"Gray, gravelly, silty sand, very moist, dense to very dense, till.",SM,Silty sand,15.577804707996496,blue,47,2.5
184,803,1,47.51683902,-122.3925995,0.0,0.5,"Dark brown, sandy, organic-rich topsoil , moist, loose to medium-dense",OL,Topsoil / vegetation,15.590892583662052,blue,47,0.0
184,803,2,47.51683902,-122.3925995,0.5,1.5,"Red-brown, gravelly, silty sand, very moist to wet, medium dense.",SM,Silty sand,15.590892583662052,blue,47,0.5
184,803,3,47.51683902,-122.3925995,1.5,8.0,"Gray, gravelly, silty sand, very moist, dense to very dense.",SM,Silty sand,15.590892583662052,blue,47,1.5
185,804,1,47.51483253,-122.3925527,0.0,2.0,Topsoil,Not applicable,Topsoil / vegetation,15.716234436388184,blue,59,0.0
185,804,2,47.51483253,-122.3925527,2.0,4.0,"Loose, wet, tan and gray with rust mottling, silty, fine to coarse sand, some gravel, trace cobbles, trace to some clay.",,Silty sand,15.716234436388184,blue,59,2.0
185,804,3,47.51483253,-122.3925527,4.0,8.5,"Medium dense, wet to saturated, tan and gray with rust mottling, silty, fine to coarse sand, some gravel, trace cobbles, trace to some clay.",,Silty sand,15.716234436388184,blue,59,4.0
185,804,4,47.51483253,-122.3925527,8.5,10.5,"Dense, wet, blue-gray with trace of rust mottling, silty, fine to coarse sand, some gravel, trace cobbles, trace to some clay.",,Silty sand,15.716234436388184,blue,59,8.5
186,804,1,47.51468307,-122.3923005,0.0,2.0,Topsoil,Not applicable,Topsoil / vegetation,15.71040459961202,blue,66,0.0
186,804,2,47.51468307,-122.3923005,2.0,3.0,"Loose, moist to wet, tan with rust mottling, gravelly, silty, fine to coarse sand, trace cobbles, several fine to medium roots.",,Silty sand,15.71040459961202,blue,66,2.0
186,804,3,47.51468307,-122.3923005,3.0,6.0,"Medium dense, moist, tan with rust mottling, gravelly, silty, fine to coarse sand, trace cobbles, occasional fine to medium roots.",,Silty sand,15.71040459961202,blue,66,3.0
186,804,4,47.51468307,-122.3923005,6.0,9.0,"Dense, moist, tan with rust mottling, gravelly, silty, fine to coarse sand, trace cobbles.",,Silty sand,15.71040459961202,blue,66,6.0
187,806,1,47.51069887,-122.3916171,0.0,7.5,"Brown to gray, clayey sand and silt, wet, loose.",SM-ML,Clayey sand,15.930590857710476,blue,54,0.0
187,806,2,47.51069887,-122.3916171,7.5,18.5,"Gray clay, wet, moderate to stiff, plastic.",CH,Clay,15.930590857710476,blue,54,7.5
188,807,1,47.51023258,-122.3921308,0.0,0.699999988,"Stiff, dry to moist, gray-brown, clayey silt, disturbed.",,Clayey silt,15.992678324450534,blue,37,0.0
188,807,2,47.51023258,-122.3921308,0.699999988,1.5,"Stiff, tan, fine, sandy silt, with roots and wood.",,Sandy silt,15.992678324450534,blue,37,0.699999988
188,807,3,47.51023258,-122.3921308,1.5,4.0,"Very dense, gray-brown, fine sandy silt, dry to moist.",,Sandy silt,15.992678324450534,blue,37,1.5
188,807,4,47.51023258,-122.3921308,4.0,7.0,"Very dense, gray, dry to moist, silty fine sand.",,Silty sand,15.992678324450534,blue,37,4.0
189,807,1,47.51021973,-122.3920777,0.0,3.0,"Very stiff to hard, brown and tan, clayey, sandy silt, dry to moist, with roots and organics, disturbed.",,Sandy silt,15.990342828208329,blue,47,0.0
189,807,2,47.51021973,-122.3920777,3.0,4.5,"Very stiff, brown, dry to moist, clayey silt, with trace of roots and gravel.",,Clayey silt,15.990342828208329,blue,47,3.0
189,807,3,47.51021973,-122.3920777,4.5,9.0,"Hard, brown, gray, dry to moist, silty clay and clayey silt with iron oxidized silt lenses.",,Silty clay,15.990342828208329,blue,47,4.5
190,807,1,47.51020675,-122.3920327,0.0,3.5,"Dense, brown, dry, clayey, sandy silt with organics.",,Fill,15.988504077349027,blue,47,0.0
190,807,2,47.51020675,-122.3920327,3.5,6.0,"Stiff to very stiff, gray and brown, clayey silt with scattered roots and gravel, dry to moist, disturbed.",,Clayey silt,15.988504077349027,blue,47,3.5
190,807,3,47.51020675,-122.3920327,6.0,10.0,"Very stiff to hard, brown-gray and gray, moist, clayey silt, occasional gravel.",,Clayey silt,15.988504077349027,blue,47,6.0
191,807,1,47.5102854,-122.3919181,0.0,6.5,"Dense, brown, dry, silty, gravelly, fine to medium sand, occasional small pieces of clay.",,Fill,15.97634714933499,blue,47,0.0
191,807,2,47.5102854,-122.3919181,6.5,9.0,"Hard, dry to moist, gray-brown, clayey silt, with fine roots, disturbed.",,Clayey silt,15.97634714933499,blue,47,6.5
191,807,3,47.5102854,-122.3919181,9.0,29.0,"Very stiff to hard, moist, silty clay to clayey silt, gray-brown.",,Silty clay,15.97634714933499,blue,47,9.0
191,807,4,47.5102854,-122.3919181,29.0,48.5,"Very dense, brown, moist, silty fine sand, with lenses of silt.",,Silty sand,15.97634714933499,blue,47,29.0
192,815,1,47.56162479,-122.3892937,0.0,1.5,"Sod over loose, gray brown, silty fine sandy fill, damp.",,Fill,13.155407268247108,blue,92,0.0
192,815,2,47.56162479,-122.3892937,1.5,4.5,"Loose, reddish brown, silty fine sand with scattered fine gravels and cobbles, damp, well sorted, native, root penetration to 3 ft.",,Silty sand,13.155407268247108,blue,92,1.5
192,815,3,47.56162479,-122.3892937,4.5,10.0,"Medium dense, gray-brown, gravelly, silty fine sand, damp, well sorted.",,Silty sand,13.155407268247108,blue,92,4.5
192,815,4,47.56162479,-122.3892937,10.0,16.0,"Loose to medium dense, gray, slightly silty fine sand, damp, well sorted.",,Silty sand,13.155407268247108,blue,92,10.0
193,815,1,47.56178152,-122.3892668,0.0,0.699999988,"Sod, roots and topsoil",Not applicable,Topsoil / vegetation,13.148309982669623,blue,92,0.0
193,815,2,47.56178152,-122.3892668,0.699999988,2.5,"Loose, reddish-brown, silty fine sand with scattered gravels, damp, native.",,Silty sand,13.148309982669623,blue,92,0.699999988
193,815,3,47.56178152,-122.3892668,2.5,10.5,"Medium dense to loose with depth, gray brown, silty fine sand, damp, moderate sorting.",,Silty sand,13.148309982669623,blue,92,2.5
194,815,1,47.56158711,-122.3889115,0.0,1.0,"Medium dense, gray-brown, silty sandy fill, damp.",,Fill,13.12919164930433,blue,94,0.0
194,815,2,47.56158711,-122.3889115,1.0,2.200000048,"Medium dense, orange-brown, gravelly, slightly silty fine sand, damp, weathered native.",,Sand,13.12919164930433,blue,94,1.0
194,815,3,47.56158711,-122.3889115,2.200000048,15.0,"Loose to medium dense, gray, gravelly, slightly silty fine sand, damp, well sorted and stratified.",,Sand,13.12919164930433,blue,94,2.200000048
195,815,1,47.56176584,-122.3888814,0.0,0.699999988,"Sod over topsoil, damp",Not applicable,Topsoil / vegetation,13.121123723142718,blue,94,0.0
195,815,2,47.56176584,-122.3888814,0.699999988,1.5,"Loose, reddish brown, silty fine sand, damp, native.",,Silty sand,13.121123723142718,blue,94,0.699999988
195,815,3,47.56176584,-122.3888814,1.5,7.0,"Medium dense, gray brown, grading to gray with depth, gravelly, slightly silty, fine to medium sand, damp.",,Sand,13.121123723142718,blue,94,1.5
195,815,4,47.56176584,-122.3888814,7.0,15.0,"Medium dense, gray, clean, medium to fine sand, damp, well sorted.",,Sand,13.121123723142718,blue,94,7.0
196,816,1,47.54164086,-122.3907856,0.0,9.0,"Boulders, concrete debris, occasional hollow pockets.",,Fill,14.078115986979926,blue,51,0.0
196,816,2,47.54164086,-122.3907856,9.0,12.0,"Grayish brown sand, occasionally gravelly.",,Sand,14.078115986979926,blue,51,9.0
197,816,1,47.54157117,-122.390856,0.0,11.0,"Boulders, concrete debris, occasional hollow pockets.",,Fill,14.086261074498232,blue,51,0.0
197,816,2,47.54157117,-122.390856,11.0,13.0,"Grayish brown sand, occasionally gravelly.",,Sand,14.086261074498232,blue,51,11.0
198,820,1,47.52107638,-122.3900213,0.0,7.0,"2 inches crushed rock, gray-tan silty sand, fine to medium grained, moist, medium dense.",SM,Silty sand,15.165352077045004,blue,28,0.0
198,820,2,47.52107638,-122.3900213,7.0,10.0,"Gray, slightly mottled sandy silt to silt, low plastic, wet, medium stiff.",ML,Sandy silt,15.165352077045004,blue,28,7.0
198,820,3,47.52107638,-122.3900213,10.0,11.0,"Blue-gray very silty sand with occasional cobbles, very wet, dense.",SM,Silty sand,15.165352077045004,blue,28,10.0
199,820,1,47.52121856,-122.3900465,0.0,2.5,"2 inches crushed rock, mottled silty sand, fine to medium grained, moist, medium dense.",SM,Silty sand,15.15816682091631,blue,28,0.0
199,820,2,47.52121856,-122.3900465,2.5,11.0,"Mottled silt with trace of organics, low plasticity, moist, medium stiff.",ML,Silt,15.15816682091631,blue,28,2.5
200,827,1,47.5582755,-122.3839495,0.0,0.5,Topsoil with organics,Not applicable,Topsoil / vegetation,12.89065808479373,blue,102,0.0
200,827,2,47.5582755,-122.3839495,0.5,10.0,"Light brown sand with gravel, fine to medium grained, slightly moist, loose.",SP,Fill,12.89065808479373,blue,102,0.5
